NEG_AMPLIFY_teNEGATIVE0064	NEG_AMPLIFY_teNEGATIVE0064
NEG_AMPLIFY_teNEGATIVE0065	NEG_AMPLIFY_teNEGATIVE0065
NEG_AMPLIFY_teNEGATIVE0065	NEG_AMPLIFY_trNEGATIVE1011
NEG_AMPLIFY_teNEGATIVE0065	NEG_AMPLIFY_trNEGATIVE0884
NEG_AMPLIFY_teNEGATIVE0065	NEG_AMPLIFY_trNEGATIVE0892
NEG_AMPLIFY_teNEGATIVE0065	NEG_AMPLIFY_trNEGATIVE2259
NEG_AMPLIFY_teNEGATIVE0067	NEG_AMPLIFY_teNEGATIVE0067
NEG_AMPLIFY_teNEGATIVE0068	NEG_AMPLIFY_teNEGATIVE0068
NEG_AMPLIFY_teNEGATIVE0068	NEG_AMPLIFY_trNEGATIVE1648
NEG_AMPLIFY_teNEGATIVE0069	NEG_AMPLIFY_teNEGATIVE0069
NEG_AMPLIFY_teNEGATIVE0073	NEG_AMPLIFY_teNEGATIVE0073
NEG_AMPLIFY_teNEGATIVE0076	NEG_AMPLIFY_teNEGATIVE0076
NEG_AMPLIFY_teNEGATIVE0077	NEG_AMPLIFY_teNEGATIVE0077
NEG_AMPLIFY_teNEGATIVE0078	NEG_AMPLIFY_teNEGATIVE0078
NEG_AMPLIFY_teNEGATIVE0078	NEG_AMPLIFY_trNEGATIVE2460
NEG_AMPLIFY_teNEGATIVE0078	NEG_AMPLIFY_trNEGATIVE2786
NEG_AMPLIFY_teNEGATIVE0079	NEG_AMPLIFY_teNEGATIVE0079
NEG_AMPLIFY_teNEGATIVE0080	NEG_AMPLIFY_teNEGATIVE0080
NEG_AMPLIFY_teNEGATIVE0081	NEG_AMPLIFY_teNEGATIVE0081
NEG_AMPLIFY_teNEGATIVE0083	NEG_AMPLIFY_teNEGATIVE0083
NEG_AMPLIFY_teNEGATIVE0083	NEG_AMPLIFY_trNEGATIVE0004
NEG_AMPLIFY_teNEGATIVE0084	NEG_AMPLIFY_teNEGATIVE0084
NEG_AMPLIFY_teNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE1855
NEG_AMPLIFY_teNEGATIVE0085	NEG_AMPLIFY_teNEGATIVE0085
NEG_AMPLIFY_teNEGATIVE0086	NEG_AMPLIFY_teNEGATIVE0086
NEG_AMPLIFY_teNEGATIVE0086	NEG_AMPLIFY_trNEGATIVE0103
NEG_AMPLIFY_teNEGATIVE0086	NEG_AMPLIFY_trNEGATIVE3135
NEG_AMPLIFY_teNEGATIVE0087	NEG_AMPLIFY_teNEGATIVE0087
NEG_AMPLIFY_teNEGATIVE0087	NEG_AMPLIFY_teNEGATIVE0117
NEG_AMPLIFY_teNEGATIVE0088	NEG_AMPLIFY_teNEGATIVE0088
NEG_AMPLIFY_teNEGATIVE0091	NEG_AMPLIFY_teNEGATIVE0091
NEG_AMPLIFY_teNEGATIVE0093	NEG_AMPLIFY_teNEGATIVE0093
NEG_AMPLIFY_teNEGATIVE0095	NEG_AMPLIFY_teNEGATIVE0095
NEG_AMPLIFY_teNEGATIVE0095	NEG_AMPLIFY_trNEGATIVE13406
NEG_AMPLIFY_teNEGATIVE0095	NEG_AMPLIFY_trNEGATIVE06044
NEG_AMPLIFY_teNEGATIVE0095	NEG_AMPLIFY_trNEGATIVE08724
NEG_AMPLIFY_teNEGATIVE0096	NEG_AMPLIFY_teNEGATIVE0096
NEG_AMPLIFY_teNEGATIVE0096	NEG_AMPLIFY_trNEGATIVE18940
NEG_AMPLIFY_teNEGATIVE0097	NEG_AMPLIFY_teNEGATIVE0097
NEG_AMPLIFY_teNEGATIVE0098	NEG_AMPLIFY_teNEGATIVE0098
NEG_AMPLIFY_teNEGATIVE0098	NEG_AMPLIFY_teNEGATIVE0401
NEG_AMPLIFY_teNEGATIVE0098	NEG_AMPLIFY_trNEGATIVE0276
NEG_AMPLIFY_teNEGATIVE0098	NEG_AMPLIFY_trNEGATIVE0061
NEG_AMPLIFY_teNEGATIVE0098	NEG_AMPLIFY_trNEGATIVE1337
NEG_AMPLIFY_teNEGATIVE0098	NEG_AMPLIFY_trNEGATIVE2716
NEG_AMPLIFY_teNEGATIVE0098	NEG_AMPLIFY_trNEGATIVE1414
NEG_AMPLIFY_teNEGATIVE0098	NEG_AMPLIFY_trNEGATIVE3101
NEG_AMPLIFY_teNEGATIVE0100	NEG_AMPLIFY_teNEGATIVE0100
NEG_AMPLIFY_teNEGATIVE0101	NEG_AMPLIFY_teNEGATIVE0101
NEG_AMPLIFY_teNEGATIVE0414	NEG_AMPLIFY_teNEGATIVE0414
NEG_AMPLIFY_teNEGATIVE0415	NEG_AMPLIFY_teNEGATIVE0415
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_teNEGATIVE0419
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE06144
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE08753
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE09259
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE12252
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE15229
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE15837
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE16715
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE18684
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE1909
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE21654
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE2301
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE2314
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE2583
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE26188
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE26704
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE3083
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE3183
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE13117
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_teNEGATIVE0301
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE0348
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE09298
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE0932
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE18823
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE19508
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE2111
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE22464
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE0224
NEG_AMPLIFY_teNEGATIVE0419	NEG_AMPLIFY_trNEGATIVE2112
NEG_AMPLIFY_teNEGATIVE0420	NEG_AMPLIFY_teNEGATIVE0420
NEG_AMPLIFY_teNEGATIVE0422	NEG_AMPLIFY_teNEGATIVE0422
NEG_AMPLIFY_teNEGATIVE0423	NEG_AMPLIFY_teNEGATIVE0423
NEG_AMPLIFY_teNEGATIVE0424	NEG_AMPLIFY_teNEGATIVE0424
NEG_AMPLIFY_teNEGATIVE0424	NEG_AMPLIFY_trNEGATIVE06744
NEG_AMPLIFY_teNEGATIVE0424	NEG_AMPLIFY_trNEGATIVE21733
NEG_AMPLIFY_teNEGATIVE0427	NEG_AMPLIFY_teNEGATIVE0427
NEG_AMPLIFY_teNEGATIVE0428	NEG_AMPLIFY_teNEGATIVE0428
NEG_AMPLIFY_teNEGATIVE0429	NEG_AMPLIFY_teNEGATIVE0429
NEG_AMPLIFY_teNEGATIVE0431	NEG_AMPLIFY_teNEGATIVE0431
NEG_AMPLIFY_teNEGATIVE0432	NEG_AMPLIFY_teNEGATIVE0432
NEG_AMPLIFY_teNEGATIVE0433	NEG_AMPLIFY_teNEGATIVE0433
NEG_AMPLIFY_teNEGATIVE0434	NEG_AMPLIFY_teNEGATIVE0434
NEG_AMPLIFY_teNEGATIVE0434	NEG_AMPLIFY_trNEGATIVE0139
NEG_AMPLIFY_teNEGATIVE0436	NEG_AMPLIFY_teNEGATIVE0436
NEG_AMPLIFY_teNEGATIVE0444	NEG_AMPLIFY_teNEGATIVE0444
NEG_AMPLIFY_teNEGATIVE0446	NEG_AMPLIFY_teNEGATIVE0446
NEG_AMPLIFY_teNEGATIVE0449	NEG_AMPLIFY_teNEGATIVE0449
NEG_AMPLIFY_teNEGATIVE0451	NEG_AMPLIFY_teNEGATIVE0451
NEG_AMPLIFY_teNEGATIVE0454	NEG_AMPLIFY_teNEGATIVE0454
NEG_AMPLIFY_teNEGATIVE0455	NEG_AMPLIFY_teNEGATIVE0455
NEG_AMPLIFY_teNEGATIVE0455	NEG_AMPLIFY_teNEGATIVE0793
NEG_AMPLIFY_teNEGATIVE0456	NEG_AMPLIFY_teNEGATIVE0456
NEG_AMPLIFY_teNEGATIVE0460	NEG_AMPLIFY_teNEGATIVE0460
NEG_AMPLIFY_teNEGATIVE0463	NEG_AMPLIFY_teNEGATIVE0463
NEG_AMPLIFY_teNEGATIVE0463	NEG_AMPLIFY_teNEGATIVE0548
NEG_AMPLIFY_teNEGATIVE0463	NEG_AMPLIFY_trNEGATIVE0298
NEG_AMPLIFY_teNEGATIVE0463	NEG_AMPLIFY_trNEGATIVE0319
NEG_AMPLIFY_teNEGATIVE0463	NEG_AMPLIFY_trNEGATIVE12465
NEG_AMPLIFY_teNEGATIVE0464	NEG_AMPLIFY_teNEGATIVE0464
NEG_AMPLIFY_teNEGATIVE0464	NEG_AMPLIFY_trNEGATIVE2987
NEG_AMPLIFY_teNEGATIVE0465	NEG_AMPLIFY_teNEGATIVE0465
NEG_AMPLIFY_teNEGATIVE0465	NEG_AMPLIFY_trNEGATIVE0315
NEG_AMPLIFY_teNEGATIVE0469	NEG_AMPLIFY_teNEGATIVE0469
NEG_AMPLIFY_teNEGATIVE0470	NEG_AMPLIFY_teNEGATIVE0470
NEG_AMPLIFY_teNEGATIVE0471	NEG_AMPLIFY_teNEGATIVE0471
NEG_AMPLIFY_teNEGATIVE0473	NEG_AMPLIFY_teNEGATIVE0473
NEG_AMPLIFY_teNEGATIVE0474	NEG_AMPLIFY_teNEGATIVE0474
NEG_AMPLIFY_teNEGATIVE0475	NEG_AMPLIFY_teNEGATIVE0475
NEG_AMPLIFY_teNEGATIVE0476	NEG_AMPLIFY_teNEGATIVE0476
NEG_AMPLIFY_teNEGATIVE0477	NEG_AMPLIFY_teNEGATIVE0477
NEG_AMPLIFY_teNEGATIVE0478	NEG_AMPLIFY_teNEGATIVE0478
NEG_AMPLIFY_teNEGATIVE0480	NEG_AMPLIFY_teNEGATIVE0480
NEG_AMPLIFY_teNEGATIVE0480	NEG_AMPLIFY_trNEGATIVE1543
NEG_AMPLIFY_teNEGATIVE0480	NEG_AMPLIFY_trNEGATIVE1836
NEG_AMPLIFY_teNEGATIVE0480	NEG_AMPLIFY_trNEGATIVE2016
NEG_AMPLIFY_teNEGATIVE0480	NEG_AMPLIFY_trNEGATIVE1917
NEG_AMPLIFY_teNEGATIVE0480	NEG_AMPLIFY_teNEGATIVE0605
NEG_AMPLIFY_teNEGATIVE0480	NEG_AMPLIFY_teNEGATIVE0343
NEG_AMPLIFY_teNEGATIVE0480	NEG_AMPLIFY_teNEGATIVE0555
NEG_AMPLIFY_teNEGATIVE0480	NEG_AMPLIFY_trNEGATIVE3130
NEG_AMPLIFY_teNEGATIVE0480	NEG_AMPLIFY_trNEGATIVE0026
NEG_AMPLIFY_teNEGATIVE0481	NEG_AMPLIFY_teNEGATIVE0481
NEG_AMPLIFY_teNEGATIVE0482	NEG_AMPLIFY_teNEGATIVE0482
NEG_AMPLIFY_teNEGATIVE0484	NEG_AMPLIFY_teNEGATIVE0484
NEG_AMPLIFY_teNEGATIVE0488	NEG_AMPLIFY_teNEGATIVE0488
NEG_AMPLIFY_teNEGATIVE0490	NEG_AMPLIFY_teNEGATIVE0490
NEG_AMPLIFY_teNEGATIVE0492	NEG_AMPLIFY_teNEGATIVE0492
NEG_AMPLIFY_teNEGATIVE0494	NEG_AMPLIFY_teNEGATIVE0494
NEG_AMPLIFY_teNEGATIVE0494	NEG_AMPLIFY_trNEGATIVE0412
NEG_AMPLIFY_teNEGATIVE0494	NEG_AMPLIFY_teNEGATIVE0755
NEG_AMPLIFY_teNEGATIVE0494	NEG_AMPLIFY_trNEGATIVE0497
NEG_AMPLIFY_teNEGATIVE0494	NEG_AMPLIFY_trNEGATIVE0769
NEG_AMPLIFY_teNEGATIVE0494	NEG_AMPLIFY_trNEGATIVE0906
NEG_AMPLIFY_teNEGATIVE0494	NEG_AMPLIFY_trNEGATIVE14857
NEG_AMPLIFY_teNEGATIVE0496	NEG_AMPLIFY_teNEGATIVE0496
NEG_AMPLIFY_teNEGATIVE0499	NEG_AMPLIFY_teNEGATIVE0499
NEG_AMPLIFY_teNEGATIVE0502	NEG_AMPLIFY_teNEGATIVE0502
NEG_AMPLIFY_teNEGATIVE0504	NEG_AMPLIFY_teNEGATIVE0504
NEG_AMPLIFY_teNEGATIVE0505	NEG_AMPLIFY_teNEGATIVE0505
NEG_AMPLIFY_teNEGATIVE0507	NEG_AMPLIFY_teNEGATIVE0507
NEG_AMPLIFY_teNEGATIVE0508	NEG_AMPLIFY_teNEGATIVE0508
NEG_AMPLIFY_teNEGATIVE0512	NEG_AMPLIFY_teNEGATIVE0512
NEG_AMPLIFY_teNEGATIVE0515	NEG_AMPLIFY_teNEGATIVE0515
NEG_AMPLIFY_teNEGATIVE0515	NEG_AMPLIFY_trNEGATIVE1012
NEG_AMPLIFY_teNEGATIVE0819	NEG_AMPLIFY_teNEGATIVE0819
NEG_AMPLIFY_teNEGATIVE0820	NEG_AMPLIFY_teNEGATIVE0820
NEG_AMPLIFY_teNEGATIVE0820	NEG_AMPLIFY_trNEGATIVE0445
NEG_AMPLIFY_teNEGATIVE0821	NEG_AMPLIFY_teNEGATIVE0821
NEG_AMPLIFY_teNEGATIVE0821	NEG_AMPLIFY_trNEGATIVE1987
NEG_AMPLIFY_teNEGATIVE0822	NEG_AMPLIFY_teNEGATIVE0822
NEG_AMPLIFY_teNEGATIVE0823	NEG_AMPLIFY_teNEGATIVE0823
NEG_AMPLIFY_teNEGATIVE0824	NEG_AMPLIFY_teNEGATIVE0824
NEG_AMPLIFY_teNEGATIVE0825	NEG_AMPLIFY_teNEGATIVE0825
NEG_AMPLIFY_teNEGATIVE0829	NEG_AMPLIFY_teNEGATIVE0829
NEG_AMPLIFY_teNEGATIVE0830	NEG_AMPLIFY_teNEGATIVE0830
NEG_AMPLIFY_teNEGATIVE0834	NEG_AMPLIFY_teNEGATIVE0834
NEG_AMPLIFY_trNEGATIVE0001	NEG_AMPLIFY_trNEGATIVE0001
NEG_AMPLIFY_trNEGATIVE0002	NEG_AMPLIFY_trNEGATIVE0002
NEG_AMPLIFY_trNEGATIVE0005	NEG_AMPLIFY_trNEGATIVE0005
NEG_AMPLIFY_trNEGATIVE0005	NEG_AMPLIFY_trNEGATIVE0107
NEG_AMPLIFY_trNEGATIVE0005	NEG_AMPLIFY_trNEGATIVE0775
NEG_AMPLIFY_trNEGATIVE0005	NEG_AMPLIFY_trNEGATIVE2440
NEG_AMPLIFY_trNEGATIVE0005	NEG_AMPLIFY_trNEGATIVE3046
NEG_AMPLIFY_trNEGATIVE0006	NEG_AMPLIFY_trNEGATIVE0006
NEG_AMPLIFY_trNEGATIVE0008	NEG_AMPLIFY_trNEGATIVE0008
NEG_AMPLIFY_trNEGATIVE0010	NEG_AMPLIFY_trNEGATIVE0010
NEG_AMPLIFY_trNEGATIVE0012	NEG_AMPLIFY_trNEGATIVE0012
NEG_AMPLIFY_trNEGATIVE0014	NEG_AMPLIFY_trNEGATIVE0014
NEG_AMPLIFY_trNEGATIVE0015	NEG_AMPLIFY_trNEGATIVE0015
NEG_AMPLIFY_trNEGATIVE0017	NEG_AMPLIFY_trNEGATIVE0017
NEG_AMPLIFY_trNEGATIVE0019	NEG_AMPLIFY_trNEGATIVE0019
NEG_AMPLIFY_trNEGATIVE0020	NEG_AMPLIFY_trNEGATIVE0020
NEG_AMPLIFY_trNEGATIVE0022	NEG_AMPLIFY_trNEGATIVE0022
NEG_AMPLIFY_trNEGATIVE0023	NEG_AMPLIFY_trNEGATIVE0023
NEG_AMPLIFY_trNEGATIVE0024	NEG_AMPLIFY_trNEGATIVE0024
NEG_AMPLIFY_trNEGATIVE0025	NEG_AMPLIFY_trNEGATIVE0025
NEG_AMPLIFY_trNEGATIVE0027	NEG_AMPLIFY_trNEGATIVE0027
NEG_AMPLIFY_trNEGATIVE0029	NEG_AMPLIFY_trNEGATIVE0029
NEG_AMPLIFY_trNEGATIVE0030	NEG_AMPLIFY_trNEGATIVE0030
NEG_AMPLIFY_trNEGATIVE0030	NEG_AMPLIFY_trNEGATIVE2169
NEG_AMPLIFY_trNEGATIVE0031	NEG_AMPLIFY_trNEGATIVE0031
NEG_AMPLIFY_trNEGATIVE0032	NEG_AMPLIFY_trNEGATIVE0032
NEG_AMPLIFY_trNEGATIVE0032	NEG_AMPLIFY_trNEGATIVE0402
NEG_AMPLIFY_trNEGATIVE0032	NEG_AMPLIFY_trNEGATIVE2142
NEG_AMPLIFY_trNEGATIVE0032	NEG_AMPLIFY_trNEGATIVE3094
NEG_AMPLIFY_trNEGATIVE0033	NEG_AMPLIFY_trNEGATIVE0033
NEG_AMPLIFY_trNEGATIVE0033	NEG_AMPLIFY_trNEGATIVE2475
NEG_AMPLIFY_trNEGATIVE0035	NEG_AMPLIFY_trNEGATIVE0035
NEG_AMPLIFY_trNEGATIVE0035	NEG_AMPLIFY_trNEGATIVE13998
NEG_AMPLIFY_trNEGATIVE0037	NEG_AMPLIFY_trNEGATIVE0037
NEG_AMPLIFY_trNEGATIVE0039	NEG_AMPLIFY_trNEGATIVE0039
NEG_AMPLIFY_trNEGATIVE0040	NEG_AMPLIFY_trNEGATIVE0040
NEG_AMPLIFY_trNEGATIVE0040	NEG_AMPLIFY_trNEGATIVE0947
NEG_AMPLIFY_trNEGATIVE0041	NEG_AMPLIFY_trNEGATIVE0041
NEG_AMPLIFY_trNEGATIVE0043	NEG_AMPLIFY_trNEGATIVE0043
NEG_AMPLIFY_trNEGATIVE0044	NEG_AMPLIFY_trNEGATIVE0044
NEG_AMPLIFY_trNEGATIVE0044	NEG_AMPLIFY_trNEGATIVE11352
NEG_AMPLIFY_trNEGATIVE0045	NEG_AMPLIFY_trNEGATIVE0045
NEG_AMPLIFY_trNEGATIVE0047	NEG_AMPLIFY_trNEGATIVE0047
NEG_AMPLIFY_trNEGATIVE0048	NEG_AMPLIFY_trNEGATIVE0048
NEG_AMPLIFY_trNEGATIVE0049	NEG_AMPLIFY_trNEGATIVE0049
NEG_AMPLIFY_trNEGATIVE0052	NEG_AMPLIFY_trNEGATIVE0052
NEG_AMPLIFY_trNEGATIVE0053	NEG_AMPLIFY_trNEGATIVE0053
NEG_AMPLIFY_trNEGATIVE0053	NEG_AMPLIFY_trNEGATIVE1704
NEG_AMPLIFY_trNEGATIVE0053	NEG_AMPLIFY_trNEGATIVE3256
NEG_AMPLIFY_trNEGATIVE0055	NEG_AMPLIFY_trNEGATIVE0055
NEG_AMPLIFY_trNEGATIVE0057	NEG_AMPLIFY_trNEGATIVE0057
NEG_AMPLIFY_trNEGATIVE0059	NEG_AMPLIFY_trNEGATIVE0059
NEG_AMPLIFY_trNEGATIVE0062	NEG_AMPLIFY_trNEGATIVE0062
NEG_AMPLIFY_trNEGATIVE0065	NEG_AMPLIFY_trNEGATIVE0065
NEG_AMPLIFY_trNEGATIVE0069	NEG_AMPLIFY_trNEGATIVE0069
NEG_AMPLIFY_trNEGATIVE0070	NEG_AMPLIFY_trNEGATIVE0070
NEG_AMPLIFY_trNEGATIVE0072	NEG_AMPLIFY_trNEGATIVE0072
NEG_AMPLIFY_trNEGATIVE0072	NEG_AMPLIFY_trNEGATIVE2318
NEG_AMPLIFY_trNEGATIVE0074	NEG_AMPLIFY_trNEGATIVE0074
NEG_AMPLIFY_trNEGATIVE0075	NEG_AMPLIFY_trNEGATIVE0075
NEG_AMPLIFY_trNEGATIVE0075	NEG_AMPLIFY_trNEGATIVE0565
NEG_AMPLIFY_trNEGATIVE0076	NEG_AMPLIFY_trNEGATIVE0076
NEG_AMPLIFY_trNEGATIVE0077	NEG_AMPLIFY_trNEGATIVE0077
NEG_AMPLIFY_trNEGATIVE0080	NEG_AMPLIFY_trNEGATIVE0080
NEG_AMPLIFY_trNEGATIVE0081	NEG_AMPLIFY_trNEGATIVE0081
NEG_AMPLIFY_trNEGATIVE0081	NEG_AMPLIFY_trNEGATIVE2140
NEG_AMPLIFY_trNEGATIVE0083	NEG_AMPLIFY_trNEGATIVE0083
NEG_AMPLIFY_trNEGATIVE0083	NEG_AMPLIFY_trNEGATIVE2688
NEG_AMPLIFY_trNEGATIVE0083	NEG_AMPLIFY_trNEGATIVE2443
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE0084
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_teNEGATIVE0785
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE0346
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE0419
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE0595
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE1635
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE1711
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE2147
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE2704
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE2977
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE0091
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE2937
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE0718
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE0937
NEG_AMPLIFY_trNEGATIVE0084	NEG_AMPLIFY_trNEGATIVE3239
NEG_AMPLIFY_trNEGATIVE0085	NEG_AMPLIFY_trNEGATIVE0085
NEG_AMPLIFY_trNEGATIVE0085	NEG_AMPLIFY_teNEGATIVE0247
NEG_AMPLIFY_trNEGATIVE0085	NEG_AMPLIFY_trNEGATIVE0462
NEG_AMPLIFY_trNEGATIVE0085	NEG_AMPLIFY_trNEGATIVE0920
